Question,Label
YES SO WHO WAS THERE,2.0
HM-HM DO YOU KNOW THEIR NAMES,2.0
NO AND HAVE YOU SEEN THE BOYS BEFORE,4.0
YEAH SO TELL ME A LITTLE BIT ABOUT WHAT THEY WERE DOING WHEN HE PUT HIS HAND ON YOUR WILLY,2.0
HM-HM AND THEN WHAT HAPPENED,1.0
HM-HM AND WHAT DID THEY SAY,2.0
HM-HM DID ANYTHING ELSE HAPPEN,2.0
NO DO YOU WANT TO TELL ME WHAT HAPPENED AFTER THAT YOU WENT AND PLAYED OUT ON THE PLAYGROUND,4.0
DID YOU TELL ANYBODY,2.0
NO AND WAS THIS THE FIRST TIME,4.0
YES AND HAS IT HAPPENED AGAIN,4.0
YES DO YOU WANT TO TELL ME ABOUT THE TIME THAT IT HAPPENED AGAIN,4.0
YES WHAT HAPPENED THEN,4.0
HM-HM AND THEN WHAT ELSE HAPPENED,1.0
HM-HM AND THEN WHAT,1.0
DANIEL,4.0
WHO IS DANIEL,2.0
HE'S ONE OF THE OTHER BOYS,4.0
HM-HM SO WHAT HAPPENED WHEN DANIEL STARTED CRYING,2.0
HM-HM AND THEN WHAT HAPPENED,1.0
OKAY AND WHAT HAPPENED AFTER THAT,1.0
HM-HM AND THEN WHAT HAPPENED AFTER THAT,1.0
OKAY AND AFTER YOU GOT SENT HOME DID YOU SPEAK TO ANYBODY DID ANYTHING ELSE HAPPEN,5.0
HM-HM SO DO YOU WANT TO TELL ME A LITTLE BIT ABOUT WHAT YOU SPOKE TO YOUR MUM AND DAD ABOUT,2.0
YEAH WHAT DID YOU SPEAK TO THEM ABOUT START FROM THE BEGINNING,0.0
OKAY DO YOU WANT TO TELL ME A LITTLE BIT ABOUT ANOTHER TIME THAT IT HAPPENED YOU SAID THAT IT HAPPENED MORE THAN ONCE,2.0
YOU'VE SPOKEN TO ME ABOUT THE FIRST TIME AND THEN A TIME AFTER THAT CAN YOU TALK TO ME ABOUT A TIME THAT IT HAPPENED AGAIN,4.0
OKAY SO THERE WAS TWO TIMES THAT YOU WERE TAKEN INTO THE TOILETS,2.0
AND THE BOYS WERE THERE,2.0
CAN YOU TELL ME ABOUT CAN YOU DESCRIBE TO ME THE OTHER BOYS YOU SAID YOU DIDN'T KNOW THEIR NAMES BUT COULD YOU DESCRIBE TO ME SOME OF THE OTHER BOYS WHAT THEY LOOKED LIKE,2.0
YEAH OKAY CAN YOU DO THAT FOR ME NOW,2.0
START AT THE BEGINNING,0.0
OKAY AND HAVE YOU SEEN THE BOYS BEFORE,2.0
YES AND WHAT DID YOUR ENGAGEMENT OR WHAT DID YOUR PLAY WITH THEM LOOK LIKE BEFORE THIS HAD YOU EVER PLAYED WITH THEM BEFORE,5.0
TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0.0
YOUR COUSIN WHAT IS YOUR COUSIN'S NAME,4.0
CALLUM OKAY AND WHAT IS IT ABOUT CALLUM THAT YOU NEED TO TALK TO ME ABOUT,4.0
HE CLIMBED INTO YOUR BED WHEN DID HE DO THAT,4.0
A FEW DAYS AGO AND WHAT WAS IT ABOUT THAT HIM CLIMBING INTO YOUR BED THAT YOU HAVE TO TALK TO ME ABOUT,4.0
HE PUT SOMETHING HARD INTO YOUR BOTTOM AND THEN WHAT HAPPENED DARLING,4.0
WAS ANYONE ELSE AROUND AT THE TIME,2.0
OKAY CAN YOU TELL ME WHAT HAPPENED THEN,2.0
DID HE SAY ANYTHING TO YOU,2.0
AND THEN WHAT HAPPENED,1.0
YOU TURNED AROUND,4.0
AND WHEN YOU SAY DIRTY SPOT WHAT DOES THAT LOOK LIKE WHAT ARE YOU TALKING ABOUT,5.0
HIS PRIVATE,4.0
IS HIS PRIVATE ATTACHED TO HIS BODY,2.0
YES AND WHAT DOES IT LOOK LIKE IS IT LONG IS IT SHORT IS IT ROUND IS IT A SQUARE,5.0
IT'S LONG AND THEN WHAT HAPPENED,4.0
IS THIS THE FIRST TIME THIS HAS HAPPENED,2.0
HM-HM CAN YOU TELL ME ABOUT THE OTHER TIME THAT IT HAPPENED,4.0
HOW MANY TIMES DO YOU THINK IT HAPPENED BEFORE THAT TIME,2.0
YOU DON'T KNOW WHERE WERE YOU STAYING THAT NIGHT WHEN THAT HAPPENED,4.0
AT CALLUM'S HOUSE AND THE OTHER TIMES THAT IT HAPPENED WHERE WERE YOU,4.0
WHOSE HOUSE WERE YOU AT,2.0
SO IT'S ALWAYS HAPPENED AT CALLUM'S HOUSE,3.0
HM-HM AND HAS THERE EVER BEEN ANYONE ELSE AROUND,2.0
OKAY AND HAS IT BEEN HAPPENING FOR A LONG TIME,2.0
SO NOT A LONG TIME,2.0
AND DOES HE SAY ANYTHING TO YOU,2.0
AND WHAT DO YOU SAY AT THE TIME,2.0
YOU JUST STARTED CRYING MILLIE HAVE YOU TOLD ANYONE ABOUT IT,4.0
WHO HAVE YOU TOLD,2.0
SO YOUR MUM KNOWS ABOUT IT,2.0
AND WHAT HAPPENED AFTER YOU TOLD HER,2.0
OKAY OKAY CAN YOU TELL ME ABOUT THE VERY FIRST TIME THAT IT HAPPENED,2.0
WHEN WAS THAT DO YOU REMEMBER,2.0
NO AND WHAT HAPPENED,4.0
HM-HM,4.0
HM-HM,4.0
HM-HM WHAT WAS HIS HAND DOING,2.0
JUST HOLDING HIS DIRTY SPOT AND WAS HE FACING YOU,4.0
YES AND THEN WHAT HAPPENED NEXT,4.0
HM-HM,4.0
OKAY SO AT THAT TIME HE DID JUMP INTO BED WITH YOU,2.0
NO AND WHAT ABOUT THE NEXT TIME,4.0
OKAY SO IT SOUNDS LIKE THE FIRST TIME HE CAME IN AND THEN HE HEARD A NOISE SO HE LEFT,2.0
AND THEN THE SECOND TIME HE CAME IN AND HE JUMPED INTO BED WITH YOU,2.0
YEAH OKAY AND THEN YOU TOLD YOUR MUM,2.0
AND SHE TOLD YOU TO COME AND SPEAK TO ME,2.0
OKAY IS THERE ANYTHING ELSE ABOUT THAT NIGHT WITH CALLUM THAT YOU HAVEN'T TOLD ME,2.0
YOU DON'T KNOW AT THE TIME HOW WERE YOU FEELING,4.0
REALLY SORE AND HOW LONG DID THAT SORENESS LAST,4.0
YEAH HAVE YOU SEEN CALLUM SINCE THEN,2.0
NO OKAY DOES ANYBODY ELSE KNOW ABOUT IT,4.0
NO OKAY AFTER THE FIRST TIME DID YOU TELL ANYONE,4.0
HOW COME,2.0
AND THE SECOND TIME WHEN HE ACTUALLY CAME INTO THE BED WITH YOU WHAT DID YOU TELL YOUR MUM,2.0
THE NEXT DAY AND WHAT DID YOU TELL HER,4.0
HM-HM AND WHAT DID SHE SAY,2.0
HAVE YOU BEEN TO CALLUM'S HOUSE SINCE THEN,2.0
YOU HAVEN'T BEEN DO YOU WANT TO GO BACK,4.0
OKAY HAVE YOU TOLD ANYONE ELSE ABOUT WHAT HAPPENED,3.0
TELL ME WHAT YOU'VE COME TO TALK TO ME ABOUT TODAY ISABELLE,0.0
OKAY THAT'S OKAY I HEARD YOU TOLD YOUR MUM THAT YOU DON'T LIKE GOING TO THE PARK ANYMORE DID YOU TELL YOUR MUM YOU DON'T LIKE GOING TO THE PARK ANYMORE,3.0
OKAY WHY DON'T YOU LIKE GOING TO THE PARK ANYMORE,2.0
OKAY ISABELLE I'M A SAFE PERSON TO TELL THINGS TO OKAY AND I KNOW THAT YOU'VE SAID THAT YOU DON'T LIKE GOING TO THE PARK ANYMORE AND I REALLY WANT TO FIND OUT WHY THAT IS OKAY,4.0
SO WHY DON'T YOU LIKE GOING TO THE PARK ANYMORE,3.0
OKAY ALL RIGHT I HEAR YOU TOLD YOUR MUM THAT YOUR BOTTOM WAS SORE DID YOU TELL YOUR MUM THAT YOUR BOTTOM WAS SORE,3.0
SO I'M HERE TO FIND OUT WHAT HAPPENED TO YOU AND WHAT HAPPENED TO MAKE YOUR BOTTOM GET SORE OKAY SO I NEED TO KNOW WHAT HAPPENED AND CAN YOU START FROM THE BEGINNING,0.0
HM-HM,4.0
HM-HM,4.0
OKAY ALL RIGHT THANK YOU FOR TELLING ME ABOUT THAT ISABELLE THE VERY LAST TIME YOU WENT TO THE PARK WITH YOUR BROTHER I WANT TO KNOW EVERYTHING THAT HAPPENED EVEN THE LITTLE THINGS THAT HAPPENED OKAY SO START FROM THE BEGINNING AND TELL ME ALL ABOUT THE PARK WHEN YOU WENT TO THE PARK WITH YOUR BROTHER,0.0
HM-HM,4.0
HM-HM,4.0
OKAY TELL ME EVERYTHING ABOUT THE DOCTORS GAME,1.0
HM-HM,4.0
SO WHAT HAPPENS WHEN YOU PLAY THIS DOCTORS GAME WITH JOHNNY,1.0
HM-HM,4.0
AND WHAT ELSE HAPPENS,1.0
OKAY AND WHAT HAPPENS WHEN HE CHECKS YOUR TEMPERATURE AND IT HURTS YOU,1.0
HM,4.0
AND WHEN THIS IS HAPPENING WHERE ARE YOU,2.0
OKAY AND I WANT TO KNOW MORE ABOUT THAT PART BUT JUST BEFORE YOU TELL ME EVERYTHING ABOUT THAT PART BEFORE YOU GO INTO THE TUNNEL WHAT'S THE THING THAT HAPPENS BEFORE YOU GO INTO THE TUNNEL,1.0
HM-HM AND THEN WHAT'S THE NEXT THING THAT HAPPENED AFTER YOU WERE PLAYING ON THE SEE-SAW,1.0
OKAY TELL ME EVERYTHING ABOUT THE PART WHEN JOHNNY STICKS A STICK UP YOUR BUM,1.0
HM-HM,4.0
HM-HM,4.0
AND WHAT'S THE NEXT THING THAT HAPPENS,1.0
HM-HM,4.0
OKAY SO HE PULLS YOUR PANTS DOWN AND THEN HE STICKS THE STICK UP YOUR BUM AND THEN WHAT'S THE VERY NEXT THING THAT HAPPENS JUST SO I CAN REALLY UNDERSTAND WHAT HAPPENED TO YOU ISABELLE,4.0
OKAY,4.0
IT'S A SECRET,4.0
OKAY ALL RIGHT ISABELLE HAS THIS HAPPENED ONE TIME OR MORE THAN ONE TIME,2.0
ONE TIME OKAY SO WHEN JOHNNY HAS TOLD YOU NOT TO TELL ANYONE WHAT'S HAPPENED AFTER THAT,4.0
HM-HM,4.0
OKAY AND WHEN YOU WENT HOME WHAT DID YOU GUYS DO,1.0
HM-HM OKAY AND WHEN DID YOU TELL SOMEONE ABOUT WHAT HAPPENED TO YOU,2.0
THE SAME DAY,4.0
OKAY ALL RIGHT SO TELL ME ALL ABOUT YOUR BROTHER YOUR BROTHER JOHNNY,1.0
HM-HM,4.0
AND THAT'S ALL WHAT ARE SOME THINGS THAT YOU LIKE ABOUT JOHNNY,1.0
DON'T KNOW OKAY AND THIS TIME THAT YOU WENT TO THE PARK WHERE JOHNNY HAS HURT YOU WHEN DID THIS HAPPEN,2.0
THE OTHER DAY,4.0
YEAH OKAY AND BEFORE YOU WENT TO THE PARK WHAT WERE YOU DOING,2.0
YEAH AND WHAT WERE YOU DOING AT HOME,3.0
AND WHAT WERE YOU DOING WHEN YOU WERE PLAYING BY YOURSELF,2.0
OKAY AND THEN YOU WERE PLAYING WITH YOUR BARBIE BY YOURSELF AND WHAT'S THE NEXT THING THAT'S HAPPENED AFTER THAT,4.0
HM-HM,4.0
AND HOW DID YOU AND JOHNNY GET TO THE PARK,2.0
OKAY ALL RIGHT AND HOW LONG DID IT TAKE YOU TO WALK TO THE PARK,2.0
OKAY THA'S OKAY WHO ELSE WAS IN THE PARK WITH YOU AND JOHNNY,2.0
NO ONE ELSE,2.0
OKAY AND WHAT ELSE HAPPENS IN THE PARK,1.0
HM-HM,4.0
AND WHAT HAPPENED WHEN HE CHECKED YOUR BONES WITH THE STICK,1.0
HM-HM,4.0
HM-HM,4.0
OKAY AND HOW HAS HE DONE THAT,2.0
OKAY ALL RIGHT THAT'S OKAY SO HE'S POKED YOUR BONES WITH THE STICK WHEREABOUTS ON YOUR BODY DID HE POKE YOUR BONES,4.0
ON YOUR ARMS,4.0
OKAY AND WHAT HAPPENED AFTER THAT,1.0
"Now, you said that when your dad would be taking pictures of you in your room, that he would masturbate?",3.0
So starting from around your knee area up your thigh area?,3.0
"And when you were starting to fall asleep, do you wake up, pay attention to the movie at some point?",2.0
And you have half brothers that are the children of your mother and my client; is that right?,3.0
"I think you told us -- well, you moved in with her for the first time when you were 12; is that right?",3.0
-- that the defendant in fact did touch your buttocks or your butt with his hands; correct?,3.0
Because you weren't awake when everybody came home; true?,3.0
"AND THE EVENTS THAT HAPPENED IN THE HOTEL ROOM, YOU RECALL THE SPECIFIC SEX ACTS WITH THE DEFENDANT, CORRECT?",3.0
And even though you said that he put his hands under my shirt and under my bra; that wasn't true? ,3.0
"ALMOST EVEN BETTER FRIENDS THAN YOU AND EMILY WERE, RIGHT?",3.0
And your recollection of what it is you say took place was fresh because it was just the night before; correct?,3.0
"Okay. You said that you told Miss Edwards that, on July 15th, he took a drink of water and he took his hands -- he had his hands down your pants, but then he took a drink of water and put them back, correct?",3.0
"Okay. You said that he was close friends with your dad, though, right?",3.0
"I UNDERSTAND THAT. BUT THE HOUSE WAS FULL THAT DAY OF PEOPLE, RIGHT?",3.0
"Okay. When you say he did it, let's talk about that. I think something you told the jury, something was a little different the third time. Was it?",3.0
"And at Children's Assessment Center, you actually told the interviewer that the defendant touched you inappropriately; correct?",3.0
"And she was asking you, why didn’t you tell me, right?",3.0
"If I asked you six months ago, the next day, what you wore yesterday, you would remember, right?",3.0
"Around 8:00 o'clock in the evening, though. Right?",3.0
"NOW, YOUR MOM LEFT IN ORDER TO DRIVE LAZARO'S FRIEND HOME; IS THAT RIGHT?",3.0
Let me finish. Wasn't she?,3.0
And then he moved them down. Is that correct?,3.0
"Once you got into the bathroom, you testified that he locked the door, right?",3.0
"USUALLY NO CLOCKS INSIDE THE HOTEL ROOM EXCEPT FOR MAYBE ON THE NIGHTSTAND, RIGHT?",3.0
"So in your testimony today you testified that Alejandro and you did have sex, correct?",3.0
"And until you left and went home, thinking about that; did you?",3.0
And you indicated that the other individuals that were living in the home were at the house when you got there. Correct?,3.0
"Then you talked about there was a blanket on your bed, right?",3.0
"BY MR. SMITH:  So you've gone back to sleep after the fourth time, is that correct?",3.0
"Okay. And you mentioned that when you got down to the room downstairs, that Derek took your pajama bottoms off, right?",3.0
And that was one time; is that right?,3.0
"First time.  I'm sorry.  I'm not trying to be confusing.  The first time that you were touched and the person walked away, and you just described to the jury how it was that you turned and saw that person, you saw them walking away.  And then you saw them turn and go into that room, that doorway; correct?",3.0
Okay. You had already testified that your hands were initially crossing your chest. Correct?,3.0
"well, you came in and talked to us before you went to court; isn't that true?",3.0
So your plans for that day got shattered; didn't they?,3.0
"-- describe. And you don't scream or anything, right?",3.0
"Okay. And in that conversation, Alfredo said that he had touched you; is that right?",3.0
"When you told Mayra -- I think I got this in the right order. You told your mom that he had touched you after he said he touched you, correct?",3.0
"THERE WAS ALWAYS SOMEBODY IN ONE OF THOSE ROOMS AT THE HOUSE, RIGHT?",3.0
"MS. ORTEGA: Mr. Billups: Question: You never told your mom about any incident involving you, did you?",3.0
"Well, he had a day off, right? Back a month or two before he was arrested, he had a regular day off, right?",3.0
"Okay. And then the last time you went to CALICO you spoke to Bertha, correct?",3.0
"NOW, BEFORE -- AT SOME POINT IT BECAME THAT ONLY YOU AND LAZARO WERE IN THE APARTMENT; IS THAT RIGHT?",3.0
YOU GET IN HIS VEHICLE AND YOU GO TO THE DANA; IS THAT RIGHT?,3.0
"Certain things, though, stand out; is that correct?",3.0
Okay. Her mom. And Mr. Manila and two other people went out for dinner; correct?,3.0
"YET YOU NEVER GO TO ANYBODY AND TELL THEM, DO YOU?",3.0
"Okay. Well, let's talk about what happened. You had your hands across your chest. I think you told that to the jury; is that correct? ",3.0
"Right. Later you said to your mom it didn't happen, right?",3.0
"At first, it brought the police into your life, right?",3.0
"YOU HAVE A HISTORY OF SLEEPWALKING, CORRECT?",3.0
"Because the interviewer also asked you about when you were standing up, correct?",3.0
"""Question: And then he immediately put his pants back on; is that correct?",3.0
"On direct examination, you said that you had gone to the bathroom because you were scared, right?",3.0
", NOW, YOU KNOW WHAT I MEAN WHEN I ASK -- WHEN I TALKABOUT, THERE BEING DIFFERENT KINDS OF KISSES, RIGHT?",3.0
That made you very scared; correct?,3.0
"Okay. You told us on direct examination that you never felt his body against your body, just the penetration; is that right?",3.0
"I'LL GO AHEAD AND TAKE DEFENSE B FROM YOU. THANK YOU. FOCUSING YOUR ATTENTION ON THE PUMPKIN CARVING INCIDENT.  WHEN LAZARO CAME INTO THE ROOM SECTION OF THE CONVERTED GARAGE, YOU WERE LAYING DOWN; IS THAT RIGHT?",3.0
"And that it was providing some light into that room, but there was no independent -- strike that. There was no light source in that room; correct?",3.0
"But you did not say, he raped me, right?",3.0
AND THERE WAS A DECISION MADE BASED ON THAT CONVERSATION THAT YOU COULD TAKE SOME TIME OFF OF JOB CORPS; IS THAT RIGHT?,3.0
"FOR THE MOST PART, YOU WERE GETTING ALONG WITH YOUR DAD A YEAR AGO, RIGHT?",3.0
"On direct examination, you told us that you wiped yourself off, but you didn't look; is that right?",3.0
You know the difference between right and wrong; don't you?,3.0
"So this was before he was in jail, right?",3.0
And that was about Saturday night. I guess that was September 6th; wasn't it?,3.0
"Last Wednesday when you were talking to us, you said that, if I'm right, when his hand goes down there and he's touching your vagina, that he's not saying anything; is that right?",3.0
"And then two days later, went and spoke with another officer, just you and the officer; correct?",3.0
"Okay. And your mother -- so your mother knew you were drinking, right?",3.0
"You didn't like Mr. Johnson, did you?",3.0
"In fact to get to you, your left side, they have to lean over you; correct?",3.0
"AND WHEN YOU GAVE YOUR STATEMENT TO THE POLICE OFFICER, THE POLICE OFFICER WROTE DOWN EVERYTHING THAT YOU TOLD HIM; IS THAT RIGHT?",3.0
"YOU ARE STAYING WITH WHAT YOU SORT OF REFER TO AS YOUR GRANDFATHER, CORRECT?",3.0
"WHENEVER IT WAS, AND I WON’T TOLD YOU DOWN TO ANY DATES RIGHT NOW, BUT BETWEEN, SAY, JULY 4TH AND DECEMBER 1ST, YOU WENT OVER TO THAT HOUSE A LOT OF TIMES, RIGHT?",3.0
"And that is what made you think, at least initially, that it was Mr. Manila; correct?",3.0
And you thought that there was a light that the dimmer switch was on.It was on low; correct?,3.0
And so you're not biologically related to Steven and little Eddie; are you?,3.0
"AND WHEN YOU DID THE COCAINE IN THE GUEST BATHROOM THAT FIRST TIME, MR. SPEAR’S WIFE WAS IN THE HOUSE RIGHT?",3.0
But you were at where his knees were; correct?,3.0
"When you are referring to your dad, you are always referring to the defendant; is that correct?",3.0
"Okay. That was a long time ago, wasn't it?",3.0
"BECAUSE YOU’D SEEN HIS UNIFORM, RIGHT?",3.0
"And you would go Monday to Friday, and then be at your mom's on the weekend, right?",3.0
BY MR. SMITH: I am going to call you Janet Doe; okay? ,3.0
You told us on direct that after the penetration was over you opened your eyes and you saw Alfredo's legs; is that correct?,3.0
"You understand -- you remember some of the conversations; is that correct, not all of them?",3.0
And you only told them that it had happened because you were angry; is that correct?,3.0
MS. CONDES: Q. So you were left alone in the room with guns in this particular time; is that right?,3.0
"AND ALSO ABOUT -- IT’S BEEN ABOUT A YEAR AGO NOW YOU WERE VERY GOOD FRIENDS WITH A GIRL AT SCHOOL WHO YOU HAVE SINCE SORT OF ENDED YOUR FRIENDSHIP WITH, RIGHT?",3.0
"AND WHEN SHE GOT HOME, YOU TALKED TO HER ABOUT HAVING LEFT JOB CORPS; IS THAT RIGHT?",3.0
OKAY. SO YOU WERE IN BED; IS THAT RIGHT?,3.0
"How was he -- going to jail was to protect you and your siblings from him, right, your dad?",3.0
THE HAIRCUT INCIDENT HAPPENED SECOND AND THE PUMPKIN CARVING INCIDENT HAPPENED THIRD? IS THAT ACCURATE?,3.0
"Jane Doe, Exhibit No. , you've already testified that that is a similar-looking reclining sofa as the one that you slept on at Janet Doe's house; correct?",3.0
"YOU DIDN’T LIKE HIM TOUCHING YOU INAPPROPRIATELY, DID YOU?",3.0
And you knew that someone else stayed in that garage; correct?,3.0
OKAY. AND YOU'RE IN A YELLOW BOX; IS THAT RIGHT?,3.0
"Burning. And then you said when you were in the bathroom, you remember feeling pain, right?",3.0
"So we talked about the townhouse. Then you moved to what you call the ""apartment"" that's on the second story in that same gray apartment complex. When you moved into there, were there still -- into that apartment, were there still three bedrooms? I'm sorry. There were two bedrooms in the townhouse, right?",3.0
And you said that you would take your clothes off. Is that correct?,3.0
AND SO – WELL AND THIS WAS AT THIS HOUSE WHERE THIS TOOK PLACE. THIS WAS AT A HOME IN THE OAKLAND HILLS; IS THAT RIGHT?,3.0
"And earlier today, this afternoon, you actually watched a portion of that interview; is that correct?, ",3.0
"YOU HAD MOVED OUT FROM YOUR MOTHER’S HOUSE, RIGHT?",3.0
"Correct? And the back of it doesn't really lean It slides down, doesn't it, like it is in that picture?",3.0
You also told the detective that it happened around four times. Is that safe to say?,3.0
"And -- well, he was the breadwinner there for a long time; right?",3.0
Okay. So he would come in your bedroom on his own and start doing this without you asking him to; correct?,3.0
"And except for maybe seeing him in court once or twice, you haven't seen him since then, have you?",3.0
"In fact, your mom told you how many times the defendant said he had touched you, where he touched you, and so forth; correct?",3.0
"Okay. Now, you said you initially came up to your friend Ricky, and word got back to the family, and things were dealt with. You weren't allowed to be in the same house -- be in the house alone with the defendant; correct?",3.0
"Excuse me. Now, I assume your memory of what happened back then was maybe a little bit clearer back in '09; right?",3.0
Okay. And your mom kept you updated about kind of what was going on as the case progressed; correct?,3.0
"Okay. It's not, so let me ask some follow-ups regarding that. So what you just said is when you came to the preliminary hearing back in September of last year -- right? --",3.0
"Okay. And that old attorney is not me, is it?",3.0
"Okay. And before this interview, you had actually spoken to your mother about what the defendant had said to the detective earlier when she was interviewed on April 29th, 2011; isn't that correct?",3.0
Okay. At that time you told her that the defendant had both touched you in the breast area but also put his hands in your underwear as well; correct?,3.0
Was it May 13th closer to 2012 than it is today ? We are now in July. Right?,3.0
"Okay. When asked on direct, you said it was no more than ten times, maybe less than eight times; correct?",3.0
"And I think you said one of the things you told her was that you were, quote, ""raped""; is that right?",3.0
"Okay. Now, you also told the detective that when he was asking you how the defendant would touch you around your vagina, in your vaginal area, you would say he wouldn't go inside of it, but he would stay on top of it; correct?",3.0
"Did you see alcohol in Steed's -- I'll say ""Steed."" That's how you refer to him, correct?",3.0
"Okay. In fact, you told the detective that he had touched you pretty much every time your mom -- or every time your mom would go to work at night; correct?",3.0
"Okay.  Do you remember when you, the first time was that you saw him on that morning?  And that would be Saturday morning; correct?",3.0
"Okay. And during the forensic interview, you also told her that he had only touched the breast area; correct?",3.0
Let me ask you this: There's been a lot of questions today about how much support your stepdad would provide the family over several years; right?,3.0
"Okay. Now, in court today you said that the defendant has only touched you two times, but you gave a different statement to Ms. Abrego back in February of 2011; correct?",3.0
And I know you said this morning something to the effect of you felt you were interrogated by Detective Ambito; right?,3.0
"And he hasn't called you on the phone since then, has he?",3.0
This was certainly a hard time for you when this happened; correct?,3.0
I think you said you're closer to your brother James than you are to Jan; is that right?,3.0
"You didn't tell us about that? You didn't tell them about that, did you?",3.0
"Okay.  Well, you were asked if you wanted anyone else in the room, if you wanted your counselor in the room. You said, ""No. I'm okay. I'll just speak to Ms. Abrego""; correct?",3.0
"And I think I asked you some of these questions this morning, but during that preliminary hearing, he just touched, like, right below the bottom of your belt; right?",3.0
"He never put his penis inside your vagina, did he?",3.0
"You have never even seen his penis before, have you?",3.0
"And Mr. Parungao never did that to you, did he?",3.0
I think you said earlier today that you don't really recall talking to the detective back in May of last year; is that right?,3.0
"And when you spoke to Ms. Abrego, no one else was in the room; correct?",3.0
Okay. You actually put your hand across your chest where your breasts are; correct?,3.0
Okay. So your mom gave you details about what the defendant admitted to the detective that day; correct?,3.0
"That was a common problem; wasn't it?  You wouldn't turn on the fan, and the bathroom got steamed up; correct?",3.0
And you became aware that sort of a CPS investigation got started after that; correct?,3.0
You also told the detective that he did go inside your underwear and touched you that way; correct?,3.0
And I asked you some questions about measurements back at the preliminary hearing; right?,3.0
"How much time was between you having the communication with Tina and your fight with Tina? How long did she manage to keep your secret before she betrayed you, is the question?",3.0
Sure. You came in here and testified at the preliminary Hearing -- remember? -- back in September; correct?,3.0
And you soon became aware that the police were involved.  Is that -- is that safe to say?,3.0
"Okay. Now, you said that he would just simply touch the breast area; is that correct?",3.0
"Am I correct that when you were 12 years old, you had never had sex with anyone? And I'll use the word sex defined as penetration with a penis. That had never happened when you were 12, right?",3.0
"If you were to have told Katie Weisberg that your stepdad forced you to have sex with him, that wouldn't be true, would it?",3.0
"Okay. And at the end of that interview, you had some questions for her regarding this apology letter, and she referred you to speak to Detective Ambito; correct?",3.0
Okay. And you told her that it happened about ten times; correct?,3.0
And I think you said the second overexaggeration you told was to the detective; is that right?,3.0
"Okay. Did he you didn't ask him to come in your room, too -- correct? when he would come in late at night; right?",3.0
"That's an old classic, huh? For you it's new, though; is that right?",3.0
Okay. And at that time you disclosed to Ms. Abrego what had happened with the defendant; correct?,3.0
And you didn't feel pressured to talk to her or anything like that; correct?,3.0
"He hasn't e-mailed you, has he?",3.0
Okay. Your mom also told you about the apology letter; correct?,3.0
So he's a really busy guy; right?,3.0
"And let me start out with that, actually.  You told us that the first -- at least one of the overexaggerations you told was to your school counselor Katie Weisberg; is that right?",3.0
Okay. But the only thing that sort of changed was that you weren't allowed to be in the same room or be alone with the defendant; correct?,3.0
"Okay. Now, you said that these touchings would happen when you were asleep; correct?",3.0
And what you meant by that is that he wouldn't actually penetrate your vagina. Isn't that safe to say?,3.0
Okay. You said that also he touched your leg area; is that correct?,3.0
"He hasn't texted you, has he?",3.0
And then let me ask you a question in follow-up then. You told us earlier this morning that Mr. Parungao never touched you on the vagina; is that right?,3.0
You also put your hand down over your vagina; correct?,3.0
So you didn't go in and request him to massage you. Is that safe to say?,3.0
"Now, when you talked to Detective Ambito on May 3rd, 2011, you actually showed him where the defendant had touched you; correct?",3.0
"So explain what happened. First you are with your dad, is what you said, right?",3.0
And he actually moved out of the house sometime in mid-May of 2011; is that right?,3.0
"Now, you told us today that Mr. Parungao never touched you under your underwear or inside your underwear; is that right?",3.0
"And what about in high school?  You didn't go there anymore after school, right?",3.0
And that's as far as you pulled the blanket to your face?,3.0
IS THAT DOESN'T HELP YOU TO REMEMBER?,3.0
"Well, you were also, you told the jury you were mad at Eddie?",3.0
"At CALICO, didn't you say that his hands were up against the wall the entire time?",3.0
And that was the plan that you and your dad came up with?,3.0
"Then after having told the officer at the Fontana Police Department that it didn't happen, you then went to the Children's Assessment Center and said it did happen?",3.0
And you were just frozen staring straight ahead at the wall?,3.0
So your mom didn't warn you at all that she was bringing a romantic figure into your life?,3.0
"So when Janet Doe's older sister came home, all of the adults had already left?",3.0
You would you agree with me you never really wanted to do chores?,3.0
And you wanted to go outside?,3.0
And that's what he was doing?,3.0
Okay. And you indicated that he was touching you?,3.0
In the living room?,3.0
But you told her not to say anything?,3.0
"I think you told the people, the woman at the Children's Assessment Center that the woman, mom, her mom, Maria, called him and that he jerked his hand away from you real quickly and walked outside?",3.0
"(By Ms. Martinez) Okay. Now, I just want to clarify. The defendant actually isn't your biological father?",3.0
"-- correct? And prior to that, the semen coming out on the ground, is when he licked your breast?",3.0
And you ended up getting a ride home from Steed and Shonna?,3.0
You don't recall telling her you had on a long skirt?,3.0
And then the next day the police pick you up and they take you to the CALICO Center in San Leandro?,3.0
AND IN HIS HOUSE THEN -- YOU ARE NOT PROBABLY FAMILIAR WITH SQUARE FEET OF A HOUSE?,3.0
And he had you rub his penis until semen came out?,3.0
"Okay. When you say ""Armando,"" you're referring to the defendant who's here in court? ",3.0
SO YOU DON’T RECALL ANY OTHER TIMES? ,3.0
"And when Mr. Martin sat down, he immediately took the gun out of his pocket and set it down on the table?",3.0
You said he put his hand down your pants?,3.0
"MS. CONDES: Q. So just to be clear, you didn't tell your mom that that happened?",3.0
