Question,Label
"What more can you share about the incident?",0
"Did something unpleasant occur while you were with your sibling?",2
"WERE YOU SAYING SOMETHING IMPORTANT THAT I'M FINDING HARD TO HEAR?",2
"Can you describe anything else that took place?",0
"Could you describe in detail the moment when Pop was pointing the hose at you?",0
"Can you describe what occurred after that?",0
"Did something unfortunate occur while you were with your brother?",2
"Can you describe what occurred after that?",0
"Did something troubling occur when you were with your brother?",2
"Did someone get hurt during the splashing game?",2
"Could you describe what happened next?",0
"Were you hurt when you were with your brother?",2
"Could you describe everything that happened when you went swimming in the spa, starting from the beginning and including as many details as you can remember?",0
"Was there a time someone touched you where they shouldn't have?",2
"Can you describe what occurred when someone touched you inappropriately?",0
"Did something happen to you while you were with your brother?",2
"Can you describe what occurred next?",0
"Was it a single occurrence, or has it happened multiple times?",1
"Could you describe in detail the moment you noticed a hand on your private area?",0
"DID YOU SAY SOMETHING WHILE YOU WERE WITH THEM?",2
"Did you get hurt when they touched your hand?",2
"Could you describe in detail the situation when someone's hand was on your swimming costume?",0
"Did something concerning occur when you were with your brother?",2
"Could you describe what happened when he pushed the hand away?",0
"DID SOMETHING HAPPEN WHEN YOU WERE WITH YOUR SIBLING?",2
"Were you with Janet when something unfortunate happened?",2
"Could you describe in detail what you noticed when you realized it was Janet's dad's hand?",0
"Can you describe in detail what happened when Janet's pop was very near to you, remembering that I wasn't present?",0
"Could you describe what took place after that?",0
"Were you perhaps in a troubling situation when you were with your sibling?",2
"Did you feel anything unusual while playing the splashing game?",1
"What is it that you want to discuss with me today, Sophie?",1
"Were you able to describe what took place?",1
"Did you spend time with your dad, or were you doing something else?",1
"Could you continue by telling me what happened after that?",0
"Can you describe what occurred next?",0
"Are you able to describe what happened?",1
"Can you choose what kind of special present it was?",1
"Was there a particular gift you received?",1
"Were you having a special cuddle, or was it something else?",1
"Did you have any thoughts on what that involved?",1
"Did you feel good or bad about what happened?",1
"Can you describe what took place following what Dad did?",0
"Did something happen to you when you were with your brother?",2
"Can you describe what occurred next?",0
"Were you saying something about your dad and what he did?",1
"Did you talk to anyone about it once it was over?",1
"Who was it that you were talking to during that time?",1
"Did you talk to someone specific?",1
"Did your mom mention anything specific to you?",1
"Did your mum respond when you mentioned it to her?",1
"Is that the reason for your visit today?",1
"Did your dad say anything while he was doing that to you?",1
"Is there anything more you would like to share with me?",1
"Would you like to share anything else with me?",1
"Would you be able to talk about that particular thing?",1
"WAS THAT RECENT OR SOME TIME AGO?",1
"Did the same kind of cuddle happen that time?",1
"Were you cuddling this time, or did something else happen?",1
"Do you recall the number of times it happened?",1
"Did it happen more than once?",1
"Did you talk to your mom about what happened then?",1
"Has your dad ever given you any other kinds of special hugs?",1
"Did it happen on only those two occasions?",1
"Was it only you and dad present, or was someone else there as well?",1
"Would you say it happened at bedtime, or was it some other time?",1
"Do your dad's special cuddles often happen at bedtime?",1
"Do you have anything more you'd like to share with me or believe I should be aware of?",1
"Are you feeling well right now?",1
"Are you fine or not?",1
"YOU UNDERSTAND THAT WE MIGHT NEED TO TALK TO OTHERS LIKE YOUR MOM, RIGHT?",2
"Do you think that sounds alright?",1
"DID IT HURT YOU WHEN THAT HAPPENED WITH YOUR BROTHER?",2
"What would you like to share with me about your visit today, Millie?",0
"Could you describe your cousin to me?",0
"Could you describe what occurred with Callum?",0
"Were you able to tell me why the bed was moving up and down?",1
"Was the bed moving because you were jumping on it?",1
"Was anyone present when he jumped on it?",1
"Were you able to see everything that was occurring in the bedroom?",1
"Could you describe to me what took place in the bedroom?",0
"Can you describe what occurred when he removed your pajamas?",0
"Were you able to describe that?",1
"Could you describe in detail what occurred when something went into your bottom?",0
"Was Callum indoors or outdoors when this occurred?",1
"Was Callum standing or doing something else when he was behind you?",1
"Is there a particular spot on him that was unclean?",1
"Can you describe that dirty place to me?",0
"Is it true that he touched you inappropriately?",2
"Did you find it unpleasant or disgusting?",1
"What else, if anything, do you call his private part?",1
"Is there another name for it?",1
"What does he typically do with his private parts?",1
"Did Callum speak to you at all while this was occurring?",1
"Did you share what happened with Callum with anyone?",1
"Did you inform anyone about it?",1
"Did you share anything with your mom?",1
"Can you describe what occurred after he did that?",0
"Did Callum do anything afterward?",1
"Was there a specific time you remember this happening?",1
"Did this happen in a particular place?",1
"Are you asking if it was inside or outside?",1
"Are you able to tell me which room you were in at Callum's house?",1
"Was there anyone else present at home?",1
"Were there any other people at home apart from his mom and dad?",1
"Who usually resides in that place?",1
"Were you aware of the time of day when this took place?",1
"When during the day did this occur—was it morning, afternoon, or evening?",1
"COULD YOU TELL ME IF IT WAS LATE OR EARLY IN THE EVENING?",1
"What time during the night did it occur?",1
"Did you inform your mother this morning or was it earlier?",1
"Did you inform anyone else about it?",1
"Was Callum doing something else at the time?",1
"Are there any other details you can share with me about this?",1
"Are you able to describe what happened?",1
"Is there anything more you'd like to share with me?",1
"Could you describe what happened?",0
"Could you describe what occurred following that event?",0
"Was it the first time this incident occurred with Callum?",1
"Have there been other instances when this occurred?",1
"Did you inform anyone about when it occurred initially?",1
"Would you tell me when it first occurred?",1
"Did you recall the location where it happened initially?",1
"Were you in the house or outside when that happened?",1
"Did you have a reason for staying over at Callum's house during that period?",1
"Was anyone else present at Callum's house during that time?",1
"Were you able to recall where your mom and dad were?",1
"I APPRECIATE YOUR HELP, MILLIE.",2
"What would you like to discuss with me today?",0
"Please share all that you remember about your stepdad and what you've come here to discuss.",0
"When he bathes you every night, does anything happen?",2
"When you're in the bath, you play games, don't you?",2
"Did you pretend to be a mermaid, and what else did you play?",2
"Were there any incidents involving Swimmer Barbie and tickling games that you’d like to share?",2
"Could you describe in detail what happens during the mermaid game?",0
"Can you describe what happened during your swimming game?",0
"WHEN SHE GETS WET, IT'S FINE, BUT WHAT CAN YOU TELL ME ABOUT THE TICKLING GAME YOU TALKED ABOUT?",2
"When he's tickling you from your toes to your tummy, does he say anything or do you feel any particular way?",1
"Could you share everything you remember about him tickling you?",0
"When he tickles you on the mini, are you able to describe everything that happens from the beginning to the end?",1
"Can you describe in detail the times he tickles you on the outside of your mini?",0
"Was it your legs that were affected?",2
"What can you share about what occurs when he moves closer?",0
"Do you have tickling games every night when you take a bath with him?",1
"Do you usually wear clothes when you're taking a bath, or are you without clothes?",1
"Does anything else happen when he tickles your mini?",1
"Were you with your brother when something unfortunate occurred?",2
"What more can you share about what has been happening?",0
"When he tickles your mini, is it usually on top, beside it, or somewhere else?",1
"Were you in a situation where you felt like harm was done to you?",2
"What things usually happen after you leave the bathtub?",0
"Did you mention anything else about your stepdad Stephen besides him being tall and named Stephen, and that he bathes you each night?",1
"Can you share some more details about your stepdad?",0
"He has stayed with you for the past two years, hasn't he?",2
"Are you able to tell me your age, Charlotte?",1
"Are you five, and can you tell me how long you've been involved in tickling games?",1
"Have you been playing tickling games for a long time or just recently?",1
"Did it take a long time while you were with him?",2
"What more can you share with me about the games involving tickling?",0
"Besides Stephen, who else have you shared about the tickling games with?",1
"Who else have you shared details about the tickling game with?",0
"Was something not right when you were with your brother?",2
"CAN YOU SHARE MORE DETAILS ABOUT YOUR CONVERSATION WITH TAMMY?",0
"When you're in the bath, besides tickling, is there anything else you can share about what Stephen does?",1
"Could you describe in detail what Stephen does while you're taking a bath?",0
"Is Stephen with you in the bath, outside it, or is there another situation?",1
"Did something occur while you were outside the bath?",2
"When Stephen tickles you, does he always use his hands like you mentioned?",2
"Could you explain in detail what activities he uses his hands for?",0
"Can you describe in detail how he uses his fingers?",0
"Did every single one of them do something wrong to you?",2
"Does he move them around in different ways?",1
"Did something happen to you while they were moving you around in circles?",2
"Do you live with anyone else at home?",1
"Were you with only your mum and Stephen?",2
"Could you explain in more detail about your mom?",0
"When you and Stephen play those tickling games, is your mom around, or is she away at that time?",2
"Is there something specific about Stephen that you would like to discuss since she's not here?",1
"Was that everything you wanted to share with me today?",2
"Are you here to discuss Alan with me today?",1
"Could you explain everything that happened with hide and seek, starting from the very beginning?",0
"Could you describe what happened with Jack in more detail?",0
"Could you describe more about the time you and Jack played games together?",0
"What else can you share about the hide and seek games you and Jack play?",0
"Could you describe the part where you mentioned the dares?",0
"What kinds of challenges are you required to complete in the game?",1
"Do you play these games with Alan inside the house or outside?",1
"Could you go back and explain more about what happened during the rude dare?",0
"Could you describe what happened next?",0
"Could you describe what took place next?",0
"Can you tell me in detail what happened when Jack told you to take off your pants, Alan?",0
"Was Jack playing or doing something else while this was going on?",1
"Is Jack Alan five or six years old?",1
"Can you describe in detail what happened the day you played that hide and seek game?",0
"Do you play with Jack Alan every day or just sometimes?",1
"Do you play the hide and seek game frequently or just occasionally?",1
"Could you describe everything you remember about the moment when he touched you on your doodle?",0
"Could you describe what occurred next?",0
"Did Jack say anything else to you?",1
"Can you explain more about the moment when he used his hand on your doodle?",0
"Was your mom around while you were playing hide and seek, Alan?",1
"Did anyone else join you during the game of hide and seek?",1
"Were there any specific dares that took place during this game?",1
"Does the game last for an hour or more?",1
"Did you play hide and seek near the tree or behind the shed in your backyard?",1
"Did you talk to anyone else about that part?",1
"Can you describe everything that happened when you played hide and seek near the shed?",0
"Did you play hide and seek with Jack several times on that day?",1
"Could you explain more about the moment when you took your pants off?",0
"Did something occur after that?",2
"Could you describe the reasons for your visit with me today, Sarah?",0
"Did something related to your cousin affect you?",2
"Could you explain in detail what happened with your cousin?",0
"Alright, can you tell me his age?",1
"Are you uncertain about his name?",1
"When Mark, your cousin, stays at your home, does anything happen that you don't like?",2
"When you're ready, please share everything you want to discuss about your cousin Mark with me.",0
"Could you describe in detail the hurtful things he mentioned to you?",0
"Is there something that you think might have gone wrong while you were with your brother?",2
"Can you describe what occurred next?",0
"What happened after that?",0
"Can you continue by telling me what occurred next?",0
"Can you describe what happened after that?",0
"Can you describe what occurred after that?",0
"Did you mention that Mark was cruel to you when you returned home on Monday?",2
"Were there any events that took place before he began acting hostile towards you?",1
"Was someone else in the house at that moment?",1
"WHEN HE WAS NASTY AND INSULTING, DID HE SAY YOU WERE UGLY AND THAT YOU NEEDED TO BE PUNISHED IN YOUR ROOM?",2
"Did someone tell you to remove your clothes?",2
"Could you describe in detail what occurred when he instructed you to go to your room?",0
"Do you have a specific reason for knowing that?",1
"When did he ask you to go to your room, and where were you at that time?",1
"Was Mark in a specific location when he asked you to go to your room?",1
"Did you end up going to your room after that?",2
"Can you describe in detail what happened after you removed your dress since I wasn't present then?",0
"Was it in the living room or somewhere else where he hit you?",1
"Could you describe what happened while you were on your bed?",0
"Were you lying on your stomach or your back?",1
"Did you lie down on your bed because you were tired or for another reason?",1
"Did you tell them anything specific?",1
"He whipped you fifteen times and then stopped, is that what you said?",2
"Could you describe in detail what occurred when he halted?",0
"Did you stay in your room until it was time to go to bed?",2
"Did anyone happen to arrive at the house during that period?",1
"Was your mother with you or in a different place?",1
"WAS YOUR DAD NEARBY OR SOMEWHERE ELSE?",1
"Did you go to bed early or late?",1
"Did this occur when you returned home after school like you mentioned?",2
"What hour did this occur at?",1
"Did you end up not having any dinner?",2
"Was there a specific part of your body that hurt?",1
"What happened when you woke up the following morning?",0
"Were you with either your mom or dad?",1
"Was it obvious to them that you were in pain?",1
"Could you describe everything that took place when you arrived at school?",0
"What happened next?",0
"Did you mention anything in response?",1
"Did you choose to stay silent for a reason?",1
"Could you describe what happened next?",0
"Are you feeling better, worse, or the same right now?",1
"Do you have any more information that you feel is important to share with me?",1
"Are there any details we've missed about what occurred with you?",1
"Can you share with me what happened?",0
"Did it happen today or was it on another day?",1
"Were you at home or somewhere else when it happened?",1
"What would you like to discuss with me today, Isabelle?",0
"When you were with your brother, did something unpleasant occur?",2
"Could you describe in detail the difficult experience you had with your brother?",0
"Did something uncomfortable occur when you were with your sibling?",2
"Was all of the equipment involved?",2
"Did your brother introduce you to a new game that upset you?",2
"What can you share about the new game called Doctors?",0
"Could you describe what happened after you pretended to be the patient?",0
"When he was checking to see if your bones were alright, did he prod you all over your body?",2
"Can you describe what occurred afterwards?",0
"Could you describe in detail the moment when he used the thermometer on you?",0
"Did he use the stick on you in that way?",2
"DID IT REALLY HURT WHEN THAT HAPPENED?",2
"Could you describe what happened when you went home and played in your room with the thermometer, Isabelle?",0
"Was there a brown stick that you found inside the tunnel?",2
"When this happened with the thermometer, were your feelings bad, or were they okay?",1
"What happened with Johnny? Can you share all the details about him?",0
"Is it true that his hair is also brown like yours?",2
"Isabelle, you mentioned it happened in the tunnel; can you tell me where in the park that tunnel is located?",1
"Is the tunnel located near the swings or the slide in the park?",1
"It feels very dark, doesn't it?",2
"Have you been in the tunnel with Johnny multiple times, and can you tell me how often?",1
"Has your bottom often felt sore whenever you've visited the tunnels, Isabelle?",1
"What else can you share about what occurred once you got home and played?",0
"Did you play with your Barbies in your room at home?",2
"When you're with your brother, do you enjoy playing games or doing something else?",1
"What are some things you enjoy about playing with your brother?",0
"Did something wrong happen when you were with your sibling?",2
"Did you have a good time playing hide and seek inside the house?",2
"What are all the things that happen when you play with your brother that you don't like?",0
"Would you say that the doctor game is the only bad thing?",1
"Do you ever feel unsafe when you are with your brother, Isabelle?",1
"Do you ever feel safe when you're around your brother?",1
"Could you describe every situation where you feel secure around your brother?",0
"Are you jumping or sitting when you're on the trampoline?",1
"What would you like to discuss with me today, Jessica?",0
"Can you describe everything about the man who hurt you?",0
"Did your brother call you hurtful names like 'fat'?",2
"Were you indoors or outdoors when you saw this man?",1
"What else can you share about your time at the swimming pool?",0
"What happened after that?",0
"Could you continue and tell me what happened next?",0
"Could you describe what occurred next?",0
"Could you describe in detail what occurred when the intruder entered?",0
"Did you mention that you began to cry?",2
"Can you describe what happened when he mentioned he needed to assist you with wiping?",0
"Did he do something specific after he mentioned that?",1
"Could you describe what happened when his hand was between your legs?",0
"Can you explain what you meant by saying you rubbed on the outside?",1
"Were you feeling scared or something else?",1
"DID YOU MENTION THAT HE FLED AFTER THAT?",2
"Can you describe what occurred next?",0
"Could you describe that woman in more detail?",0
"Did she have a certain appearance, Jessica?",1
"Can you describe in detail what the woman told you?",0
"Can you describe what occurred next?",0
"Would you be able to describe the man you mentioned earlier once more?",1
"Can you describe what happened with the man who hurt you?",0
"Was he wearing anything other than blue shorts?",1
"Could you share more details about your memories of the man?",0
"Can you describe in detail what his brown hair is like?",0
"Could you describe his blue shorts in more detail?",0
"What other details can you recall about the man who hurt you?",0
"Can you describe in detail what happened with the thongs?",0
"Was it something you saw that made you realize he had been swimming?",1
"Did you notice him when you were at the swimming pool?",1
"Have you encountered that man previously?",1
"Did you encounter him after you exited the restroom?",1
"Do you recall anything else about the man?",1
"Did the bad man enter the cubicle, or was it something else?",1
"What happened when he entered the cubicle?",0
"Could you describe what occurred next?",0
"Could you describe in detail what happened when he touched you on your private area?",0
"Can you think of any other names for your mini?",1
"Do you know any other terms?",1
"Did something troubling occur while you were with Gina?",2
"Did he touch you on the outside of your private area?",2
"What more can you share about the way he touched your mini?",0
"Did he use his hands, feet, or another part of his body?",1
"Was there anything specific about his hand that you observed?",1
"Can you describe in detail what you noticed about his hand?",0
"Did your mom tell you to go to the bathroom by yourself?",2
"Were there other people with you in the bathroom at that moment?",1
"Did you go somewhere specific after leaving the bathroom?",1
"Did you explain to your mom what occurred while you were at the pool?",1
"Did you inform her about what occurred yesterday or was it earlier?",1
"Could you describe what happens when your mom gets upset?",0
"Did you mention that you were about to go to bed?",2
"Can you explain to me why you are here to talk with me today, Sarah?",0
"Can you describe those marks to me?",1
"When did you start feeling soreness, was it related to what happened last time?",2
"Are the marks located on your arms or legs?",1
"Did someone or something cause those marks on you?",1
"Is your cousin's name Alex or someone else?",1
"Are you aware of what Callum's age might be?",1
"Is Callum younger or older?",1
"Where is Callum's home located?",1
"Is the journey to Callum's house lengthy for you?",1
"Are Callum's parents someone you can name for me?",1
"Do you refer to her as Aunt?",1
"Did something happen with Carol that upset you?",2
"Do you want to share what occurs when you notice marks on your back?",1
"Was it him who hit you?",2
"Did he use anything when he hit you?",1
"Did Callum use anything specific when he hit you?",1
"Did he find that stick somewhere?",1
"Was the garden yours or someone else's?",1
"Did something wrong happen to you while you were in the garden?",2
"Is that particular garden located at your home?",1
"When Callum hit you with the stick, were you standing or doing something else?",1
"Was he involved in a game at that moment?",1
"Were you on your stomach first, or did something else happen after that?",1
"Did you try to defend yourself or call someone when he began whipping you with the big stick?",1
"Was it painful or not when he hit you with the large stick?",1
"Were there other kids with you while you were playing?",1
"Did you see where your mom and dad were at the time?",1
"When they went out, did they mention where they were headed?",1
"Who was responsible for taking care of you while your mom and dad were at their jobs?",1
"Were Callum's mum and dad present, or were they somewhere else?",1
"Were you playing or doing something else when you were in the garden with Callum?",1
"Was Callum doing anything specific while he was alone in the garden?",1
"Did Callum do something with the stick, or did something else occur afterward?",1
"Were you inside or outside when Callum began hitting you with the large stick?",1
"Can you describe the large stick to me?",0
"Was it very large when you mentioned it earlier, and how would you describe its size exactly?",1
"Did Callum hit you multiple times with the big stick while you were on your bed?",1
"Were you standing there while he was hitting you, or doing something else?",1
"Did you mention anything to Callum when he was using the big stick to hit you?",1
"Did Callum mention something to you when he struck you with the large stick, or didn’t he?",1
"Did Callum do anything after he struck you with the large stick?",1
"Was it nighttime outside?",1
"Does your mom work at a specific place?",1
"Is her role at the hospital to help patients or something else?",1
"Does your dad have a job, and if so, where does he work?",1
"Does your dad have a specific job or activity he does?",1
"Who usually takes care of you when your parents are at work?",1
"Was the neighbor with you or somewhere else when Callum was taking care of you?",1
"Were you at school on the day that Callum was taking care of you?",1
"Did you go to school on that particular day?",1
"Did you do anything after leaving school that day?",1
"Did you go straight home from school or do something else?",1
"Did the crumbs fall from something in particular?",1
"Where exactly did the crumbs fall?",1
"Did you drop them on the first or second floor?",1
"Hi Lucy, can you share with me what brought you here to talk today?",0
"Did something happen when you were with Mr. Matthews?",2
"Could you describe everything you know about Mr. Matthews since I wasn't around when he was mentioned?",0
"Did someone hurt you while you were with your brother?",2
"Did something unpleasant happen when you were with your sibling?",2
"What more can you share with me about Mr. Matthews?",0
"Did your brother hurt you when you were together?",2
"Did something about him strike you as unusual when you first met him?",2
"Could you describe what it's like when Mr. Matthews is instructing you in art?",0
"Were you harmed in any way during the time with your sibling?",2
"Could you describe in detail what happened as you were putting the paints away?",0
"Did something bad ever occur when you were spending time with your brother?",2
"Can you describe that situation more fully?",0
"Could you elaborate further on the dare?",0
"Was there something wrong that happened when you were with your brother?",2
"Could it be that something unpleasant occurred while you were with your brother?",2
"Could you share more details about what happened?",0
"Did something troubling occur when you were with your sibling?",2
"Could you start by explaining what happened with the dare and how he began?",0
"Can you describe what occurs after he takes the lead?",0
"Can you describe what took place after that?",0
"What happened next?",0
"What happened next?",0
"Can you describe what happened next?",0
"Could you explain what occurred next?",0
"What happened next after that?",0
"Were you in class or somewhere else when things unfolded at school?",1
"Can you describe what occurred next?",0
"Have you done the show-and-tell dare multiple times, or was it just once?",1
"Can you describe in more detail what happened in the cupboard?",0
"Could you describe more about what you recall regarding the cupboard?",0
"Did something wrong happen when you were with your brother?",2
"Have you ever spent time inside that cupboard?",1
"What can you share about the times you've been inside the cupboard?",0
"Did something unfortunate occur while you were with your brother?",2
"Would you mind sharing more details about the time when Mr. Matthews took you to the cupboard?",0
"What occurs next once he comes in after you?",0
"Could you share more details about what happened during show and tell?",0
"Did something go wrong when you were around your brother?",2
"Could you describe everything that brought you here to talk to me today?",0
"Could you share more details about the man who hurt you?",0
"Could you describe the place where you first encountered the man who hurt you?",0
"Do you recall which toilet you were in?",1
"Which bathroom was it?",1
"Were you able to remember anything about what happened with the man in the toilet at Kmart?",1
"What is going on?",1
"Could you describe what took place next?",0
"Were you able to recall what occurred next?",1
"What took place after those events?",0
"What happened next?",0
"Did you recall what occurred after that?",1
"Can you describe what occurred after that?",0
"Can you describe what occurred after that?",0
"Did you feel happy or sad when it was happening?",1
"Can you describe what occurred once you began to cry?",0
"Could you describe what your next actions were after that?",0
"Would you be able to recall when this took place?",1
"Did this happen recently or a while ago?",1
"Were you playing, studying, or doing something else on that day?",1
"Were you with anyone in particular?",1
"Before you entered the bathroom, were you alone, or was your mom with you?",1
"When you entered the bathroom, was the bad man already there?",2
"Does that sound correct to you?",1
"Were you with the bad man in the toilet, or somewhere else?",1
"Did he mention anything to you?",1
"Did he say something specific to you?",1
"Did he mention anything else to you?",1
"Did he mention anything else that you can recall?",1
"Did he tell you anything else?",1
"When he was there, did he do something different?",1
"Did he tell you anything else after asking you to stay silent?",1
"Was he saying anything to you when he instructed you to remain silent, and can you describe more about his actions during that time?",1
"Do you recall if he was touching you beneath your clothing, over your clothing, or somewhere different?",1
"Were you engaged in any activities when this took place?",1
"Did you mention anything at all?",1
"Do you know for how long this occurred?",1
"Are you able to describe the duration?",1
"Was it for a long time or a short time that it happened?",1
"Did it stop immediately, or did it take a while?",1
"Were there other people present in the bathroom?",1
"Was there anyone else present in the bathroom with you?",1
"Did you have a conversation with the woman?",1
"Did you tell them anything specific?",1
"Did she tell you something specific?",1
"Did she mention anything else?",1
"Did she do something, or not?",1
"Did you see whether she noticed the man?",1
"Do you recall any other details about the woman?",1
"Do you recall anything else from that time?",1
"What occurred following your conversation with her?",0
"Did you return to your mom by yourself?",1
"Could you describe what happened next?",0
"Were your feelings happy or sad during that period?",1
"Is there anything more you can recall about what occurred that day at Kmart?",1
"Did the man do something specific that you can describe?",1
"Are you able to share some details with me?",1
"Did he describe the color of his hair to you?",1
"Was he wearing a green coat, or do you recall anything else about his appearance?",1
"Can you think of anything else that you might have forgotten?",1
"Did you see where the man went after you left the bathroom?",1
"Was there someone else who witnessed him?",1
"Did you mention it to your mom?",1
"Did you inform your mom this morning or later in the day?",1
"Were you there that same night?",1
"Did your mom say anything specific?",1
"Can you describe what occurred after you informed your mom?",0
"What would you like to share with me about your visit today?",0
"Could you describe everything that occurred with Uncle George right from the start?",0
"Did he force you to play an unpleasant game?",2
"When you play the yucky game, what usually takes place?",1
"Did something unpleasant occur when you were with your brother?",2
"Can you share more details about the game played by the older kids?",0
"Does it make you feel uncomfortable when thinking about that time?",2
"Has Uncle George asked you to play the big boys' game just once or multiple times when you bring your truck there?",1
"Tell me everything you remember about that particular day playing the big boys' game, as I wasn't there and need you to explain what happened.",0
"Did something happen to you while you were with your brother that concerned you?",2
"Something bad happened when you were with your brother, right?",2
"Can you describe what occurred after you encountered those rude individuals?",0
"Was he trying to show you something when you were with him?",2
"What happened after the older kids played their game?",0
"Can you describe in detail what happened when he put his hand inside your underwear?",0
"Did he hurt you by squeezing you there?",2
"Can you describe what happened next?",0
"What didn't you like about the big boys' game, and what more occurred during it?",0
"Can you share more details about what else occurred?",0
"Could you describe more about the time outside when he put his hand in your pants?",0
"Can you describe everything that occurred after he squeezed your fingers on your private area?",0
"Did Uncle George say anything after you mentioned you didn't like it?",1
"Can you describe what occurred after that?",0
"What occurred after you began to cry?",0
"Did you tell your mom about the unpleasant game?",1
"Did your mom have anything to say?",1
"Could you share more details about when things began and the individuals who were unkind?",0
"CAN YOU DESCRIBE WHAT YOU SAW WHEN THEY HAD NO CLOTHES ON?",0
"WHEN YOUR UNCLE GEORGE PUT HIS HAND IN YOUR PANTS, WAS HE TOUCHING HIS PRIVATE PARTS FIRST?",2
"Did he mention anything more to you?",1
"Was there a negative experience when you were with your sibling?",2
"Did Uncle George mention anything else after you talked to mom?",1
"Did anything happen besides him putting his hand in your pants?",1
"Did he touch your private area with his fingers and press on it?",2
"When you talked to him, did you mention that it made you uncomfortable?",2
"HE TOLD YOU TO STOP ACTING LIKE A CHILD, DIDN'T HE?",2
"Was this while your mom was at her job?",2
"Did it happen recently or has it been quite a while since it occurred?",1
"Did it happen during the day, at night, or at another time recently?",1
"Did something happen to you during the day?",2
"Are you here today because you want to talk about something specific?",1
"Did your parents explain to you the reason why they brought you here to talk with me?",1
"Did something happen that you remember?",2
"Would you like to share some details about when that took place?",1
"Can you describe what happened during that time?",0
"What happened after that?",0
"Something bad happened when you were with your brother, right?",2
"Did anything further occur after that?",1
"Can you tell me what happened next?",0
"Did you want to share more details about when his hand was on your private part?",1
"Was it just you and someone else, or was there anyone else present?",1
"Are you able to tell me what their names are?",1
"Have you met those boys at any time before this?",1
"Did he put his hand on your willy while they were doing anything specific?",1
"Can you describe what happened after that?",0
"Did they mention anything specific?",1
"Were there any other events that took place?",1
"Were you planning to share what happened next when you went to play at the playground?",1
"Did you mention this to anyone?",1
"WAS THIS YOUR INITIAL EXPERIENCE WITH THAT?",1
"AND DID THIS OCCUR ANOTHER TIME?",1
"Was there another time you would like to discuss with me?",1
"Were you sitting, or did something else occur next?",1
"Can you describe what happened next?",0
"Can you describe what happened next?",0
"Was it when you were with Daniel that something bad occurred?",2
"Is Daniel someone you know?",1
"Was he one of the other boys with you?",2
"Did Daniel begin to cry or did something else happen?",1
"Can you describe what happened after that?",0
"Can you describe what took place next?",0
"Can you describe what occurred next?",0
"When you returned home, did you talk to anyone, or did something else occur?",1
"Did you chat with your mom and dad about something specific you'd like to share?",1
"Can you start from the beginning and tell me what you talked about with them?",0
"Would you like to share some details about another time it happened, since you mentioned it occurred multiple times?",1
"Did it occur another time that you'd like to discuss with me after the first and second times you've mentioned?",1
"Were you brought into the restroom on two separate occasions?",1
"Were the boys present at that time?",1
"Were the other boys you mentioned ones whose names you didn't know, and can you describe how any of them looked?",1
"Are you able to perform that for me right now?",1
"Could you begin by describing what happened from the start?",0
"AND HAD YOU EVER MET THE BOYS PREVIOUSLY?",1
"Did you interact or play with them before this, and if so, how did it typically go?",1
"What would you like to discuss with me today?",0
"Is your cousin named Alex or something else?",1
"Do you need to discuss something specific about Callum with me?",1
"Did he come into your bed in the morning or at night?",1
"Did you want to discuss something about him getting into your bed a few days ago?",1
"Could you describe what happened after he inserted something into your bottom, sweetheart?",0
"Did anyone else happen to be there when it occurred?",1
"Did you say what happened next in the sequence of events?",1
"Did he mention something to you?",1
"Can you describe what happened afterwards?",0
"Did you end up facing the other way?",2
"Is the mark you're describing visible, and can you explain what you mean by it?",1
"Was he inappropriate with you when you were with him?",2
"Are his private parts still connected to his body?",1
"Okay, can you describe its shape? Is it a long one, short, perhaps circular, or maybe square?",1
"Could you describe everything that happened after the long part?",0
"Has this happened to you before?",1
"Did it happen another time, and can you describe that to me?",1
"Do you have an idea of how many times it might have occurred prior to that instance?",1
"Did you know where you were staying that night when it occurred?",1
"Were you at Callum's house or somewhere else when it happened those other times?",1
"Were you at a friend's home or somewhere else?",1
"Has there been anyone else present at the time?",1
"Has this been going on for a significant period of time?",1
"Would you say it was a short time?",1
"Does he ever speak to you?",1
"What do you respond with in that moment?",1
"Were you able to tell anyone about it when you started crying, Millie?",1
"Did you tell anyone about it?",1
"Is your mum aware of it?",1
"Did you notice what occurred after you spoke to her?",1
"Was it the very first time that it took place, and can you describe it for me?",1
"Did you recall the time when that occurred?",1
"Were you told no and then something else occurred?",1
"Did something upsetting occur while you were with your brother?",2
"Was there something wrong that occurred when you were with your brother?",2
"Was his hand doing something particular?",1
"Was he looking towards you while he was just holding his unclean area?",1
"Could you continue and describe what happened afterward?",0
"Did something uncomfortable happen to you when you were with your brother?",2
"Did he climb into bed with you at that moment?",1
"Were you at home or somewhere else during the next time?",1
"Was it the noise that made him leave the first time he came in?",1
"Did he get into bed with you the second time he came in?",1
"Did you mention that to your mom afterward?",1
"Did she tell you that you should come here and talk to me?",1
"Would you like to share anything more regarding that evening with Callum that you might have missed?",1
"WERE YOU AWARE OF YOUR FEELINGS AT THAT MOMENT OR NOT?",1
"Did it hurt a lot, and for how much time did that pain persist?",1
"Have you been in touch with Callum after that?",1
"Does anyone else have knowledge about this?",1
"Did you talk to someone after it happened the first time?",1
"Why is that?",1
"When he got into bed with you the second time, did you speak to your mum?",1
"Did you speak to her the following day?",1
"Was she saying something to you?",1
"Have you visited Callum's home after that time?",1
